user_pseudo_id,item_id,interaction,event_timestamp
17007406.839118168,GGOEGFKQ020399,1,2021-01-01 15:28:20.434982
17007406.839118168,GGOEGOCJ093999,1,2021-01-01 15:28:20.434982
17007406.839118168,GGOEACBA104599,1,2021-01-01 15:28:20.434982
17007406.839118168,GGOEGCKA151899,1,2021-01-01 15:28:20.434982
6038133.550998188,GGOEGDHB163199,1,2021-01-09 14:15:52.255867
6038133.550998188,GGOEGEBA164399,1,2021-01-09 14:15:52.255867
6038133.550998188,GGOEGDWJ141799,1,2021-01-09 14:15:52.255867
6038133.550998188,GGCOGCBD162999,1,2021-01-09 14:15:52.255867
6038133.550998188,GGOECDHQ163999,1,2021-01-09 14:15:52.255867
6038133.550998188,GGOEGDHR162799,1,2021-01-09 14:15:52.255867
6038133.550998188,GGCOGDHC161299,1,2021-01-09 14:15:52.255867
6038133.550998188,GGOEGXXX1613,1,2021-01-09 14:15:52.255867
6038133.550998188,GGOEGXXX1347,1,2021-01-09 14:15:52.255867
6038133.550998188,GGOECXXX1630,1,2021-01-09 14:15:52.255867
6038133.550998188,GGCOGCBA161199,1,2021-01-09 14:15:52.255867
6038133.550998188,GGOECOAQ163799,1,2021-01-09 14:15:52.255867
19034965.54983605,GGOEGDHB163199,1,2021-01-09 17:05:19.412784
19034965.54983605,GGCOGXXX1609,1,2021-01-09 17:05:19.412784
19034965.54983605,GGOECXXX1630,1,2021-01-09 17:05:19.412784
19034965.54983605,GGOEGXXX1613,1,2021-01-09 17:05:19.412784
19034965.54983605,GGCOGCBA164499,1,2021-01-09 17:05:19.412784
19034965.54983605,GGOECDHQ163999,1,2021-01-09 17:05:19.412784
19034965.54983605,GGOEGDHR162799,1,2021-01-09 17:05:19.412784
19034965.54983605,GGCOGCBA161199,1,2021-01-09 17:05:19.412784
19034965.54983605,GGCOGDWH161099,1,2021-01-09 17:05:19.412784
19034965.54983605,GGOEGEBA164399,1,2021-01-09 17:05:19.412784
19034965.54983605,GGOECOAQ163799,1,2021-01-09 17:05:19.412784
19034965.54983605,GGCOGDHC161299,1,2021-01-09 17:05:19.412784
61105183.30389301,GGOEYXXX1203,1,2021-01-09 03:41:05.847619
61105183.30389301,GGOEYXXX1207,1,2021-01-09 03:41:05.847619
61105183.30389301,GGOEYOCR125599,1,2021-01-09 03:41:05.847619
61105183.30389301,GGOEYDWB123299,1,2021-01-09 03:41:05.847619
61105183.30389301,GGOEYCBR138999,1,2021-01-09 03:41:05.847619
61105183.30389301,GGOEYHPB121110,1,2021-01-09 03:41:05.847619
61105183.30389301,GGOEYOLB151999,1,2021-01-09 03:41:05.847619
61105183.30389301,GGOEYXXX1207,1,2021-01-09 03:41:05.847619
61105183.30389301,GGOEYXXX1202,1,2021-01-09 03:41:05.847619
61105183.30389301,GGOEYHBB102199,1,2021-01-09 03:41:05.847619
61105183.30389301,GGOEYFKQ105899,1,2021-01-09 03:41:05.847619
61105183.30389301,GGOEYAEA105610,1,2021-01-09 03:41:05.847619
88060693.89183299,GGOEGXXX1196,3,2021-01-09 06:26:09.123030
88060693.89183299,GGOEYXXX1203,3,2021-01-09 06:26:09.123030
88060693.89183299,GGOEGXXX1038,3,2021-01-09 06:26:09.123030
88060693.89183299,GGOEGXXX1194,3,2021-01-09 06:26:09.123030
88060693.89183299,GGOEGXXX1253,3,2021-01-09 06:26:09.123030
88060693.89183299,GGOEYXXX1202,3,2021-01-09 06:26:09.123030
88060693.89183299,9188235,3,2021-01-09 06:26:09.123030
88060693.89183299,GGOEGXXX1189,3,2021-01-09 06:26:09.123030
88060693.89183299,GGOEGXXX1193,3,2021-01-09 06:26:09.123030
88060693.89183299,GGOEGXXX1040,3,2021-01-09 06:26:09.123030
88060693.89183299,GGOEGXXX1023,3,2021-01-09 06:26:09.123030
88060693.89183299,GGOEGXXX1039,3,2021-01-09 06:26:09.123030
89620194.34600696,GGOEGFKQ020399,3,2021-01-09 12:49:47.007957
89620194.34600696,9180842,3,2021-01-09 12:49:47.007957
89620194.34600696,GGOEGOAA101199,3,2021-01-09 12:49:47.007957
89620194.34600696,GGOEGOAQ101299,3,2021-01-09 12:49:47.007957
89620194.34600696,GGOEGOCA121699,3,2021-01-09 12:49:47.007957
89620194.34600696,GGOEGOLC014299,3,2021-01-09 12:49:47.007957
89620194.34600696,GGOEACBA104599,3,2021-01-09 12:49:47.007957
89620194.34600696,GGOEGCKA151899,3,2021-01-09 12:49:47.007957
89620194.34600696,GGOEGFKA022299,3,2021-01-09 12:49:47.007957
89620194.34600696,GGOEYOLB151999,3,2021-01-09 12:49:47.007957
89620194.34600696,GGOECOAQ163799,3,2021-01-09 12:49:47.007957
89620194.34600696,GGCOGOCA157331,3,2021-01-09 12:49:47.007957
23437343.541953225,GGOEAFKA087599,3,2021-01-10 14:37:38.279231
23437343.541953225,GGOEGXXX0906,3,2021-01-10 14:37:38.279231
23437343.541953225,GGOEACBA104599,3,2021-01-10 14:37:38.279231
23437343.541953225,GGOEAFBA115499,3,2021-01-10 14:37:38.279231
23437343.541953225,GGOEGXXX0919,3,2021-01-10 14:37:38.279231
23437343.541953225,GGOEGXXX0905,3,2021-01-10 14:37:38.279231
23437343.541953225,GGOEAFBA115599,3,2021-01-10 14:37:38.279231
23437343.541953225,GGOEGOCL092999,3,2021-01-10 14:37:38.279231
23437343.541953225,GGOEGXXX1181,3,2021-01-10 14:37:38.279231
23437343.541953225,GGOEAOCB092799,3,2021-01-10 14:37:38.279231
23437343.541953225,GGOEAOCB092899,3,2021-01-10 14:37:38.279231
23437343.541953225,9184849,3,2021-01-10 14:37:38.279231
8159706661.341115,GGOEGXXX1039,1,2020-12-27 12:13:43.996695
8159706661.341115,GGOEGXXX1383,1,2020-12-27 12:13:43.996695
8159706661.341115,GGOEGXXX1038,1,2020-12-27 12:13:43.996695
8159706661.341115,GGOEAXXX1308,1,2020-12-27 12:13:43.996695
8159706661.341115,GGOEGXXX1345,1,2020-12-27 12:13:43.996695
8159706661.341115,GGOEGXXX1109,1,2020-12-27 12:13:43.996695
8159706661.341115,GGOEGXXX1385,1,2020-12-27 12:13:43.996695
8159706661.341115,GGOEGXXX1109,1,2020-12-27 12:13:43.996695
8159706661.341115,GGOEGXXX0913,1,2020-12-27 12:13:43.996695
8159706661.341115,GGOEGXXX1189,1,2020-12-27 12:13:43.996695
8159706661.341115,GGOEGXXX1340,1,2020-12-27 12:13:43.996695
8159706661.341115,GGOEGXXX1344,1,2020-12-27 12:13:43.996695
77052125.07995309,GGOEAFBA115599,1,2021-01-02 18:57:23.144529
77052125.07995309,GGOEAOCB092799,1,2021-01-02 18:57:23.144529
77052125.07995309,GGOEGXXX0919,1,2021-01-02 18:57:23.144529
77052125.07995309,GGOEGXXX0906,1,2021-01-02 18:57:23.144529
77052125.07995309,GGOEAFBA115499,1,2021-01-02 18:57:23.144529
77052125.07995309,GGOEAOCB092899,1,2021-01-02 18:57:23.144529
77052125.07995309,GGOEGXXX1181,1,2021-01-02 18:57:23.144529
77052125.07995309,GGOEAFKA087599,1,2021-01-02 18:57:23.144529
77052125.07995309,GGOEGOCL092999,1,2021-01-02 18:57:23.144529
77052125.07995309,GGOEGXXX1402,1,2021-01-02 18:57:23.144529
77052125.07995309,GGOEGXXX0905,1,2021-01-02 18:57:23.144529
77052125.07995309,GGOEACBA104599,1,2021-01-02 18:57:23.144529
77052125.07995309,GGOEAOCB092899,1,2021-01-02 18:33:16.068954
77052125.07995309,GGOEACBA104599,1,2021-01-02 18:33:16.068954
77052125.07995309,GGOEAFBA115499,1,2021-01-02 18:33:16.068954
77052125.07995309,GGOEGXXX0906,1,2021-01-02 18:33:16.068954
77052125.07995309,GGOEAFKA087599,1,2021-01-02 18:33:16.068954
77052125.07995309,GGOEGXXX1023,1,2021-01-02 18:33:16.068954
77052125.07995309,GGOEGXXX0919,1,2021-01-02 18:33:16.068954
77052125.07995309,GGOEAOCB092799,1,2021-01-02 18:33:16.068954
77052125.07995309,GGOEGXXX0905,1,2021-01-02 18:33:16.068954
77052125.07995309,GGOEGOCL092999,1,2021-01-02 18:33:16.068954
77052125.07995309,GGOEGXXX1181,1,2021-01-02 18:33:16.068954
77052125.07995309,GGOEAFBA115599,1,2021-01-02 18:33:16.068954
56716076.3297768,GGOEAFBA115499,3,2020-12-25 05:28:18.384631
56716076.3297768,GGOEGOCL092999,3,2020-12-25 05:28:18.384631
56716076.3297768,GGOEAFKA087599,3,2020-12-25 05:28:18.384631
56716076.3297768,GGOEGXXX0919,3,2020-12-25 05:28:18.384631
56716076.3297768,GGOEAFBA115599,3,2020-12-25 05:28:18.384631
56716076.3297768,GGOEAOCB092899,3,2020-12-25 05:28:18.384631
56716076.3297768,GGOEGXXX1181,3,2020-12-25 05:28:18.384631
56716076.3297768,GGOEGXXX0906,3,2020-12-25 05:28:18.384631
56716076.3297768,GGOEGXXX1176,3,2020-12-25 05:28:18.384631
56716076.3297768,GGOEGXXX0905,3,2020-12-25 05:28:18.384631
56716076.3297768,GGOEACBA104599,3,2020-12-25 05:28:18.384631
56716076.3297768,GGOEAOCB092799,3,2020-12-25 05:28:18.384631
2378874665.5464935,GGOEGBJR100099,3,2020-12-25 00:24:49.198880
2378874665.5464935,GGOEGBJJ099499,3,2020-12-25 00:24:49.198880
2378874665.5464935,GGOEGBJC100199,3,2020-12-25 00:24:49.198880
2378874665.5464935,GGOEGBBC122499,3,2020-12-25 00:24:49.198880
2378874665.5464935,GGOEGBJJ103799,3,2020-12-25 00:24:49.198880
2378874665.5464935,GGOEGBJJ099699,3,2020-12-25 00:24:49.198880
2378874665.5464935,GGOEGBJQ125099,3,2020-12-25 00:24:49.198880
2378874665.5464935,GGOEGBBD122099,3,2020-12-25 00:24:49.198880
2378874665.5464935,GGOEGABJ099599,3,2020-12-25 00:24:49.198880
2378874665.5464935,GGOEGBRJ114199,3,2020-12-25 00:24:49.198880
2378874665.5464935,GGOEGBJC122399,3,2020-12-25 00:24:49.198880
2378874665.5464935,GGOEGBRC128299,3,2020-12-25 00:24:49.198880
85710247.08140919,GGOEAXXX1308,1,2021-01-31 04:55:16.710932
85710247.08140919,GGOEGXXX1189,1,2021-01-31 04:55:16.710932
85710247.08140919,GGOEGXXX1109,1,2021-01-31 04:55:16.710932
85710247.08140919,GGOEGXXX1613,1,2021-01-31 04:55:16.710932
85710247.08140919,GGOEGXXX1369,1,2021-01-31 04:55:16.710932
85710247.08140919,GGOEGXXX1342,1,2021-01-31 04:55:16.710932
85710247.08140919,GGOEGXXX1352,1,2021-01-31 04:55:16.710932
85710247.08140919,GGOEGXXX1344,1,2021-01-31 04:55:16.710932
85710247.08140919,GGOEGXXX1345,1,2021-01-31 04:55:16.710932
85710247.08140919,GGOEGXXX1613,1,2021-01-31 04:55:16.710932
85710247.08140919,GGOECXXX1630,1,2021-01-31 04:55:16.710932
85710247.08140919,GGOEGXXX1040,1,2021-01-31 04:55:16.710932
53550354.63547132,GGOEGOAC089999,3,2021-01-01 13:22:08.671545
53550354.63547132,GGOEACBA104599,3,2021-01-01 13:22:08.671545
53550354.63547132,GGOEGOAQ101299,3,2021-01-01 13:22:08.671545
53550354.63547132,GGOEGFKA022299,3,2021-01-01 13:22:08.671545
53550354.63547132,GGOEGOCA121699,3,2021-01-01 13:22:08.671545
53550354.63547132,GGOEGOLC014299,3,2021-01-01 13:22:08.671545
53550354.63547132,GGOEGOAA101199,3,2021-01-01 13:22:08.671545
53550354.63547132,GGOEGFKQ020399,3,2021-01-01 13:22:08.671545
53550354.63547132,9195938,3,2021-01-01 13:22:08.671545
53550354.63547132,GGOEGOCJ093999,3,2021-01-01 13:22:08.671545
53550354.63547132,GGOEGCKA151899,3,2021-01-01 13:22:08.671545
53550354.63547132,GGOEYOLB151999,3,2021-01-01 13:22:08.671545
61638207.26926833,GGOEYHBB102199,1,2021-01-09 03:15:40.120643
90197407.66358413,9196614,4,2021-01-09 09:46:34.333061
17272943.731745288,GGOEGDWB140099,3,2021-01-09 00:39:54.578379
17272943.731745288,GGOEGDHJ140199,3,2021-01-09 00:39:54.578379
17272943.731745288,GGOEGXXX1402,3,2021-01-09 00:39:54.578379
17272943.731745288,GGOEGCKB140599,3,2021-01-09 00:39:54.578379
17272943.731745288,GGOEGXXX1403,3,2021-01-09 00:39:54.578379
17272943.731745288,GGOEGXXX1404,3,2021-01-09 00:39:54.578379
17272943.731745288,9196950,3,2021-01-09 00:39:54.578379
43760880.53954013,GGOEGBJJ099499,1,2021-01-09 05:38:58.959821
43760880.53954013,GGOEGBJJ099699,1,2021-01-09 05:38:58.959821
43760880.53954013,GGOEGBJC100199,1,2021-01-09 05:38:58.959821
43760880.53954013,GGOEGBBD122099,1,2021-01-09 05:38:58.959821
43760880.53954013,GGOEGBBC122499,1,2021-01-09 05:38:58.959821
43760880.53954013,GGOEGABJ099599,1,2021-01-09 05:38:58.959821
43760880.53954013,GGOEGBJQ125099,1,2021-01-09 05:38:58.959821
43760880.53954013,GGOEGBJJ103799,1,2021-01-09 05:38:58.959821
43760880.53954013,GGOEGBRJ114199,1,2021-01-09 05:38:58.959821
43760880.53954013,GGOEGBJC122399,1,2021-01-09 05:38:58.959821
43760880.53954013,GGOEGBRJ128599,1,2021-01-09 05:38:58.959821
43760880.53954013,GGOEGBJR100099,1,2021-01-09 05:38:58.959821
89393059.18985452,GGOEGAED134810,1,2020-11-14 02:07:41.723839
89393059.18985452,GGOEYHPB121110,1,2020-11-14 02:07:41.723839
89393059.18985452,GGOEAHPB131110,1,2020-11-14 02:07:41.723839
89393059.18985452,GGOEGAEC134910,1,2020-11-14 02:07:41.723839
89393059.18985452,GGOEAHPJ131210,1,2020-11-14 02:07:41.723839
89393059.18985452,GGOEAHPL130910,1,2020-11-14 02:07:41.723839
89393059.18985452,GGOEGHPB120910,1,2020-11-14 02:07:41.723839
89393059.18985452,GGOEGAEJ135510,1,2020-11-14 02:07:41.723839
89393059.18985452,GGOEGAPH161899,1,2020-11-14 02:07:41.723839
89393059.18985452,GGOEGHPC120810,1,2020-11-14 02:07:41.723839
89393059.18985452,GGOEAHPL131010,1,2020-11-14 02:07:41.723839
89393059.18985452,GGOEYHBB102199,1,2020-11-14 02:07:41.723839
3808964.883091898,GGOEGCKR133899,1,2020-12-25 13:17:09.684185
3808964.883091898,GGOEGDHJ133499,1,2020-12-25 13:17:09.684185
3808964.883091898,GGOEGCBB139999,1,2020-12-25 13:17:09.684185
3808964.883091898,GGOEGCKB140599,1,2020-12-25 13:17:09.684185
3808964.883091898,GGOEGDWR133399,1,2020-12-25 13:17:09.684185
3808964.883091898,GGOEGDWB140099,1,2020-12-25 13:17:09.684185
3808964.883091898,GGOEGXXX1460,1,2020-12-25 13:17:09.684185
3808964.883091898,GGOEGXXX1335,1,2020-12-25 13:17:09.684185
3808964.883091898,GGOEGXXX1336,1,2020-12-25 13:17:09.684185
3808964.883091898,GGOEGDHJ140199,1,2020-12-25 13:17:09.684185
3808964.883091898,GGOEGBJD133999,1,2020-12-25 13:17:09.684185
3808964.883091898,GGOEGXXX1337,1,2020-12-25 13:17:09.684185
3641698.1854230864,GGOEAOCB092799,1,2021-01-09 03:45:50.960109
3641698.1854230864,GGOEAFBA115599,1,2021-01-09 03:45:50.960109
3641698.1854230864,GGOEAFBA115499,1,2021-01-09 03:45:50.960109
3641698.1854230864,GGOEAOCB092899,1,2021-01-09 03:45:50.960109
3641698.1854230864,GGOEACBA104599,1,2021-01-09 03:45:50.960109
3641698.1854230864,GGOEGOCL092999,1,2021-01-09 03:45:50.960109
3641698.1854230864,GGOEAFKA087599,1,2021-01-09 03:45:50.960109
3641698.1854230864,GGOEGXXX0906,1,2021-01-09 03:45:50.960109
3641698.1854230864,GGOEGXXX1100,1,2021-01-09 03:45:50.960109
3641698.1854230864,GGOEGXXX0905,1,2021-01-09 03:45:50.960109
3641698.1854230864,GGOEGXXX1181,1,2021-01-09 03:45:50.960109
3641698.1854230864,GGOEGXXX0919,1,2021-01-09 03:45:50.960109
5175767.216606482,GGOEAXXX1308,1,2021-01-09 13:07:39.840146
5175767.216606482,GGOEGXXX1371,1,2021-01-09 13:07:39.840146
5175767.216606482,GGOEYXXX1203,1,2021-01-09 13:07:39.840146
5175767.216606482,GGOEGXXX1613,1,2021-01-09 13:07:39.840146
5175767.216606482,GGOEGXXX1340,1,2021-01-09 13:07:39.840146
5175767.216606482,GGCOGXXX1008,1,2021-01-09 13:07:39.840146
5175767.216606482,GGOEGXXX1383,1,2021-01-09 13:07:39.840146
5175767.216606482,GGOEGXXX0913,1,2021-01-09 13:07:39.840146
5175767.216606482,GGOEYXXX1202,1,2021-01-09 13:07:39.840146
5175767.216606482,GGOEGXXX1109,1,2021-01-09 13:07:39.840146
5175767.216606482,GGOEGXXX1040,1,2021-01-09 13:07:39.840146
5175767.216606482,GGOEGXXX1345,1,2021-01-09 13:07:39.840146
5493040.343942546,GGOEGBJJ099699,1,2021-01-10 07:47:46.465643
5493040.343942546,GGOEGBJC122399,1,2021-01-10 07:47:46.465643
5493040.343942546,GGOEGBJR100099,1,2021-01-10 07:47:46.465643
5493040.343942546,GGOEGBJQ125099,1,2021-01-10 07:47:46.465643
5493040.343942546,GGOEGBRC128099,1,2021-01-10 07:47:46.465643
5493040.343942546,GGOEGBBD122099,1,2021-01-10 07:47:46.465643
5493040.343942546,GGOEGABJ099599,1,2021-01-10 07:47:46.465643
5493040.343942546,GGOEGBBC122499,1,2021-01-10 07:47:46.465643
5493040.343942546,GGOEGBRJ114199,1,2021-01-10 07:47:46.465643
5493040.343942546,GGOEGBJC100199,1,2021-01-10 07:47:46.465643
5493040.343942546,GGOEGBJJ103799,1,2021-01-10 07:47:46.465643
5493040.343942546,GGOEGBJJ099499,1,2021-01-10 07:47:46.465643
42807555.029163174,GGOEYHBB102199,1,2021-01-10 07:36:53.188664
42807555.029163174,GGOEGXXX0913,1,2021-01-10 07:36:53.188664
42807555.029163174,GGOEGAPH161899,1,2021-01-10 07:36:53.188664
42807555.029163174,GGOEGAXA123610,1,2021-01-10 07:36:53.188664
42807555.029163174,GGOEGXXX1109,1,2021-01-10 07:36:53.188664
42807555.029163174,GGOEGAEC134910,1,2021-01-10 07:36:53.188664
42807555.029163174,GGOEGXXX1345,1,2021-01-10 07:36:53.188664
42807555.029163174,GGOEGAEJ135510,1,2021-01-10 07:36:53.188664
42807555.029163174,GGOEGXXX1613,1,2021-01-10 07:36:53.188664
42807555.029163174,GGOEGXXX0963,1,2021-01-10 07:36:53.188664
42807555.029163174,GGOEGAEB105210,1,2021-01-10 07:36:53.188664
42807555.029163174,GGOEAXXX1308,1,2021-01-10 07:36:53.188664
5339897663.651399,GGOEGAEC134910,1,2021-01-10 10:09:48.691841
5339897663.651399,GGOEGAPH161899,1,2021-01-10 10:09:48.691841
5339897663.651399,GGOEGAEJ135510,1,2021-01-10 10:09:48.691841
5339897663.651399,GGOEGXXX0913,1,2021-01-10 10:09:48.691841
5339897663.651399,GGOEGXXX1340,1,2021-01-10 10:09:48.691841
5339897663.651399,GGOEAXXX1308,1,2021-01-10 10:09:48.691841
5339897663.651399,GGOEGAEB105210,1,2021-01-10 10:09:48.691841
5339897663.651399,GGOEGXXX1613,1,2021-01-10 10:09:48.691841
5339897663.651399,GGOEYHBB102199,1,2021-01-10 10:09:48.691841
5339897663.651399,GGOEGXXX1109,1,2021-01-10 10:09:48.691841
5339897663.651399,GGOEGXXX1345,1,2021-01-10 10:09:48.691841
5339897663.651399,GGOEGAXA123610,1,2021-01-10 10:09:48.691841
1617434.1535145543,GGOEADHH129499,3,2021-01-31 07:52:11.386170
1617434.1535145543,GGOEGDBJ132299,3,2021-01-31 07:52:11.386170
1617434.1535145543,GGOEGDHC098299,3,2021-01-31 07:52:11.386170
1617434.1535145543,GGOEGDHJ116899,3,2021-01-31 07:52:11.386170
1617434.1535145543,GGOEGDBJ132399,3,2021-01-31 07:52:11.386170
1617434.1535145543,GGOEGDHJ136799,3,2021-01-31 07:52:11.386170
1617434.1535145543,GGOEADHB129299,3,2021-01-31 07:52:11.386170
1617434.1535145543,GGOEGDHL116999,3,2021-01-31 07:52:11.386170
1617434.1535145543,GGCOGDHC101099,3,2021-01-31 07:52:11.386170
1617434.1535145543,GGOEGDWC122799,3,2021-01-31 07:52:11.386170
1617434.1535145543,GGOEGDHQ127799,3,2021-01-31 07:52:11.386170
1617434.1535145543,GGOEGDNQ138099,3,2021-01-31 07:52:11.386170
3390749.9646671764,GGOEGAPH161899,1,2021-01-31 15:52:02.150971
3390749.9646671764,GGOEGXXX1613,1,2021-01-31 15:52:02.150971
3390749.9646671764,GGCOGCBA161199,1,2021-01-31 15:52:02.150971
3390749.9646671764,GGOEGDHB163199,1,2021-01-31 15:52:02.150971
3390749.9646671764,GGOEGDWH162399,1,2021-01-31 15:52:02.150971
3390749.9646671764,GGOECXXX1630,1,2021-01-31 15:52:02.150971
3390749.9646671764,GGOECOAQ163799,1,2021-01-31 15:52:02.150971
3390749.9646671764,GGOECDHQ163999,1,2021-01-31 15:52:02.150971
3390749.9646671764,GGOEGXXX1615,1,2021-01-31 15:52:02.150971
3390749.9646671764,GGOEGDHR162799,1,2021-01-31 15:52:02.150971
3390749.9646671764,GGOEGEBA164399,1,2021-01-31 15:52:02.150971
3390749.9646671764,GGCOGDHC161299,1,2021-01-31 15:52:02.150971
61154918.801316336,GGOEGXXX1385,3,2021-01-02 09:19:56.879323
61154918.801316336,9184911,3,2021-01-02 09:19:56.879323
61154918.801316336,GGOEGXXX1109,3,2021-01-02 09:19:56.879323
61154918.801316336,GGOEGXXX1345,3,2021-01-02 09:19:56.879323
61154918.801316336,GGOEGXXX1039,3,2021-01-02 09:19:56.879323
61154918.801316336,GGOEAXXX1308,3,2021-01-02 09:19:56.879323
61154918.801316336,GGOEGXXX1340,3,2021-01-02 09:19:56.879323
61154918.801316336,GGOEGXXX1383,3,2021-01-02 09:19:56.879323
61154918.801316336,GGOEGXXX0913,3,2021-01-02 09:19:56.879323
61154918.801316336,GGOEGXXX1344,3,2021-01-02 09:19:56.879323
61154918.801316336,GGOEYXXX1203,3,2021-01-02 09:19:56.879323
61154918.801316336,GGOEGXXX0964,3,2021-01-02 09:19:56.879323
3055730.7915438786,GGOEGXXX1078,1,2020-12-25 13:32:01.319915
3055730.7915438786,GGOEGXXX1181,1,2020-12-25 13:32:01.319915
3055730.7915438786,GGOEGXXX1264,1,2020-12-25 13:32:01.319915
3055730.7915438786,GGOEGXXX1344,1,2020-12-25 13:32:01.319915
3055730.7915438786,GGOEGXXX1193,1,2020-12-25 13:32:01.319915
3055730.7915438786,GGOEGXXX1265,1,2020-12-25 13:32:01.319915
3055730.7915438786,GGOEGXXX1343,1,2020-12-25 13:32:01.319915
3055730.7915438786,GGCOGXXX1007,1,2020-12-25 13:32:01.319915
3055730.7915438786,GGOEGXXX0963,1,2020-12-25 13:32:01.319915
3055730.7915438786,GGOEGXXX1384,1,2020-12-25 13:32:01.319915
3055730.7915438786,GGOEGXXX1267,1,2020-12-25 13:32:01.319915
3055730.7915438786,GGOEGXXX1345,1,2020-12-25 13:32:01.319915
55916158.11928919,GGOEGXXX1175,3,2021-01-31 06:17:40.379923
55916158.11928919,GGOEYXXX1202,3,2021-01-31 06:17:40.379923
55916158.11928919,GGOEGXXX1369,3,2021-01-31 06:17:40.379923
55916158.11928919,GGOEGXXX1267,3,2021-01-31 06:17:40.379923
55916158.11928919,GGOEGXXX1266,3,2021-01-31 06:17:40.379923
55916158.11928919,GGOEGXXX1189,3,2021-01-31 06:17:40.379923
55916158.11928919,GGOEGXXX1193,3,2021-01-31 06:17:40.379923
55916158.11928919,GGOEGXXX1265,3,2021-01-31 06:17:40.379923
55916158.11928919,GGOEGXXX1264,3,2021-01-31 06:17:40.379923
55916158.11928919,GGOEGXXX1344,3,2021-01-31 06:17:40.379923
55916158.11928919,GGOEGXXX1616,3,2021-01-31 06:17:40.379923
55916158.11928919,GGOEYXXX1203,3,2021-01-31 06:17:40.379923
69538214.01474606,9190336,3,2021-01-01 12:50:07.988808
69538214.01474606,GGOEYFKQ105899,3,2021-01-01 12:50:07.988808
69538214.01474606,GGOEGFKQ020399,3,2021-01-01 12:50:07.988808
69538214.01474606,GGOEGFKA086699,3,2021-01-01 12:50:07.988808
69538214.01474606,GGOEGCKA126299,3,2021-01-01 12:50:07.988808
69538214.01474606,GGOEAFKQ130699,3,2021-01-01 12:50:07.988808
69538214.01474606,GGOEAFKQ130599,3,2021-01-01 12:50:07.988808
69538214.01474606,GGOEAFKA087599,3,2021-01-01 12:50:07.988808
69538214.01474606,GGOEACBA104599,3,2021-01-01 12:50:07.988808
69538214.01474606,GGOEGFKA022299,3,2021-01-01 12:50:07.988808
69538214.01474606,GGOEGAKA126399,3,2021-01-01 12:50:07.988808
7841035.051713085,GGOEGDHB137399,1,2021-01-09 18:17:08.622662
7841035.051713085,GGOEGDNQ138099,1,2021-01-09 18:17:08.622662
7841035.051713085,GGCOGDHC101099,1,2021-01-09 18:17:08.622662
7841035.051713085,GGOEGDHQ127799,1,2021-01-09 18:17:08.622662
7841035.051713085,GGOEADWJ129399,1,2021-01-09 18:17:08.622662
7841035.051713085,GGOEGDHJ136799,1,2021-01-09 18:17:08.622662
7841035.051713085,GGOEGDHB163199,1,2021-01-09 18:17:08.622662
7841035.051713085,GGOEGDHJ116899,1,2021-01-09 18:17:08.622662
7841035.051713085,GGOEGDBD132099,1,2021-01-09 18:17:08.622662
7841035.051713085,GGOEGDHL116999,1,2021-01-09 18:17:08.622662
7841035.051713085,GGOEADHH129499,1,2021-01-09 18:17:08.622662
7841035.051713085,GGOEGDBJ132299,1,2021-01-09 18:17:08.622662
81746101.63229743,GGOEAFKA087599,3,2021-01-09 00:17:53.123601
81746101.63229743,GGOEGOAA101199,3,2021-01-09 00:17:53.123601
81746101.63229743,GGOEAFBA115499,3,2021-01-09 00:17:53.123601
81746101.63229743,GGOEAFBA115599,3,2021-01-09 00:17:53.123601
81746101.63229743,GGOEGXXX0919,3,2021-01-09 00:17:53.123601
81746101.63229743,GGOEGXXX1181,3,2021-01-09 00:17:53.123601
81746101.63229743,GGOEAOCB092899,3,2021-01-09 00:17:53.123601
81746101.63229743,GGOEACBA104599,3,2021-01-09 00:17:53.123601
81746101.63229743,GGOEGXXX0906,3,2021-01-09 00:17:53.123601
81746101.63229743,GGOEGOCL092999,3,2021-01-09 00:17:53.123601
81746101.63229743,GGOEAOCB092799,3,2021-01-09 00:17:53.123601
81746101.63229743,GGOEGXXX0905,3,2021-01-09 00:17:53.123601
8438701.723918974,GGCOGXXX1008,1,2021-01-10 17:06:19.421031
8438701.723918974,GGOEGXXX0963,1,2021-01-10 17:06:19.421031
8438701.723918974,GGOEGXXX1131,1,2021-01-10 17:06:19.421031
8438701.723918974,GGOEAHPL130910,1,2021-01-10 17:06:19.421031
8438701.723918974,GGOEGXXX1130,1,2021-01-10 17:06:19.421031
8438701.723918974,GGOEGXXX1133,1,2021-01-10 17:06:19.421031
8438701.723918974,GGCOGXXX1006,1,2021-01-10 17:06:19.421031
8438701.723918974,GGOEGAEC134910,1,2021-01-10 17:06:19.421031
8438701.723918974,GGOEGXXX1109,1,2021-01-10 17:06:19.421031
8438701.723918974,GGOEYXXX1203,1,2021-01-10 17:06:19.421031
8438701.723918974,GGOEGXXX1268,1,2021-01-10 17:06:19.421031
8438701.723918974,GGOEGXXX1130,1,2021-01-10 17:06:19.421031
87169216.06788084,GGOEYCBR138999,1,2021-01-10 16:18:34.480825
87169216.06788084,GGOEYFKQ105899,1,2021-01-10 16:18:34.480825
87169216.06788084,GGOEYHBB102199,1,2021-01-10 16:18:34.480825
87169216.06788084,GGOEYXXX1202,1,2021-01-10 16:18:34.480825
